timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,DAGOR_BETA,BREAKWATERD_LOAD_SHEDDING,BREAKWATERD_B,BREAKWATER_A,BREAKWATERD_RTT,PRICE_STEP,BREAKWATERD_A,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,PRICE_UPDATE_RATE,INTERCEPT,CHARON_TRACK_PRICE,DAGOR_UMAX,DAGOR_QUEUING_THRESHOLD,BREAKWATER_B,LAZY_UPDATE,RATE_LIMITING,BREAKWATER_TRACK_CREDIT,BREAKWATER_CLIENT_EXPIRATION,LATENCY_THRESHOLD,BREAKWATER_INITIAL_CREDIT,DAGOR_ALPHA,BREAKWATER_LOAD_SHEDDING,BREAKWATER_SLO,TOKEN_UPDATE_RATE,BREAKWATERD_SLO,BREAKWATER_RTT,BREAKWATERD_INITIAL_CREDIT,LOAD_SHEDDING,BREAKWATERD_CLIENT_EXPIRATION,PRICE_STRATEGY
0607_1434,motivate-get,breakwater,30000,8622.178580798898,1998.954782953165,808.5798853500021,391.09045549999996,59.80939,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-30000-0607_1434.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0603,motivate-set,dagor,28000,2014.6643659622273,1998.1076934818805,124.15566305000016,88.21785075,37.0388465,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-28000-0608_0603.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_1747,motivate-set,breakwaterd,30000,10565.99594090347,9439.492755217972,178.02041580000002,147.540933,72.919331,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-30000-0607_1747.json,0.01,true,7.259979853504515,4.178290417522756,15267us,0,7.508121031361555,10ms,10ms,breakwaterd,false,20,2ms,8.073912887095238,false,true,false,1988us,100us,166,0.05,true,18040us,10ms,34422us,18550us,3118,true,89497us,step
0607_1506,motivate-get,breakwater,16000,8484.362297392205,8348.816587598336,40.77565796,24.93721645,7.2931065,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-16000-0607_1506.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0147,S_102000854,charon,1000,998.295824843349,998.295824843349,45.60641500000001,43.963705,41.690065,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-1000-0608_0147.json,0.01,true,0.02,0.001,1000us,113,0.001,10ms,28538us,charon,false,20,2ms,0.02,true,true,false,10ms,9869us,400,0.05,true,12500us,28374us,12500us,1000us,400,true,10ms,linear
0607_2003,motivate-set,dagor,14000,1736.9381399045396,1736.9381399045396,36.27660117000001,30.697258499999997,24.480834,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-14000-0607_2003.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2145,motivate-get,breakwaterd,18000,10826.289018000185,10276.463044409202,57.427801180000024,35.14939999999998,10.87303,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-18000-0607_2145.json,0.01,true,7.16324267765976,8.52203709658313,16898us,0,9.892631925098605,10ms,10ms,breakwaterd,false,20,2ms,9.873027806416664,false,true,false,4947us,100us,270,0.05,true,23536us,10ms,11335us,18100us,1415,true,45230us,step
0607_2044,motivate-set,dagor,12000,2858.810085735897,2858.810085735897,35.928506569999996,29.834876649999998,24.377141,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-12000-0607_2044.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_1508,motivate-set,breakwater,18000,6346.466638102762,6346.466638102762,51.69973683,40.072855899999986,26.3294135,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-18000-0607_1508.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_2207,motivate-get,breakwater,30000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-30000-0607_2207.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0134,motivate-set,breakwater,18000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-18000-0608_0134.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0040,motivate-get,dagor,26000,10204.352182436622,2584.9616487594194,2678.65314429,874.8120497999995,83.35397499999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-26000-0608_0040.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0737,motivate-get,charon,24000,7317.2571190403705,7293.478253104494,26.94712826,17.435312099999972,6.434569,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-24000-0608_0737.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0322,motivate-set,charon,14000,4372.610839153126,4372.610839153126,39.402432359999985,31.857225399999997,24.500566,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-14000-0608_0322.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0130,S_149998854,breakwater,1000,999.9462638469868,999.9462638469868,116.76612383999999,114.98052109999999,112.975477,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-1000-0608_0130.json,0.01,true,0.02,0.2895180150248522,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,1.2813105474595612,false,true,false,82us,100us,1776,0.05,true,4618us,10ms,12500us,18779us,400,true,10ms,step
0608_0146,motivate-set,dagor,16000,6379.418987480462,6379.418987480462,41.74219399999997,34.78505,24.553356,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-16000-0608_0146.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0055,motivate-set,charon,10000,3790.9822484081465,3790.9822484081465,32.97298288,27.57355559999999,24.029346,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-10000-0608_0055.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0110,motivate-set,dagor,30000,9175.336582304546,7801.943499279278,968.4623150000025,593.9502024999999,48.079776,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-30000-0608_0110.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2105,motivate-get,dagor,24000,8446.558325328559,7388.833853400799,81.64562762,51.764845900000005,12.379264,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-24000-0607_2105.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2202,motivate-get,breakwater,22000,5732.081146559055,5114.656500633493,70.50018955999995,45.059689749999976,18.9732245,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-22000-0607_2202.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_2245,motivate-get,breakwater,24000,6739.810673143912,4064.460562783313,1038.27163217,635.98315155,27.258082,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-24000-0607_2245.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0804,motivate-set,dagor,22000,3640.551521161906,3640.551521161906,65.47127612,51.50809669999999,28.076973,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-22000-0608_0804.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0307,S_149998854,charon,1000,996.4867467675604,996.4867467675604,116.90324603999998,115.02305419999999,112.946082,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-1000-0608_0307.json,0.01,true,0.02,0.001,1000us,57,0.001,10ms,2216us,charon,false,20,2ms,0.02,true,true,false,10ms,7192us,400,0.05,true,12500us,43793us,12500us,1000us,400,true,10ms,linear
0607_1631,motivate-set,charon,14000,4494.381568245067,4494.381568245067,36.381252809999935,30.26319705,24.331539,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-14000-0607_1631.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0607_1947,motivate-get,breakwater,10000,5878.6490888262215,5878.6490888262215,15.286988080000002,9.710884199999997,5.123016,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-10000-0607_1947.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_2210,S_149998854,breakwater,1000,999.694093400935,999.694093400935,116.78108598,114.9594313,113.010961,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-1000-0607_2210.json,0.01,true,0.02,0.2895180150248522,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,1.2813105474595612,false,true,false,82us,100us,1776,0.05,true,4618us,10ms,12500us,18779us,400,true,10ms,step
0607_1512,motivate-get,breakwater,24000,8057.804666426251,2748.9572797784867,390.5527980400001,193.25700479999983,48.466755,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-24000-0607_1512.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0036,motivate-get,dagor,20000,5548.135924016615,5517.9918968767715,31.07381205000006,21.17982775,6.783616,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-20000-0608_0036.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2108,S_149998854,charon,1000,995.848768730721,995.848768730721,117.28348753,115.0452789,112.98470850000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-1000-0607_2108.json,0.01,true,0.02,0.001,1000us,57,0.001,10ms,2216us,charon,false,20,2ms,0.02,true,true,false,10ms,7192us,400,0.05,true,12500us,43793us,12500us,1000us,400,true,10ms,linear
0607_2310,motivate-set,dagor,18000,55.35354226039446,55.35354226039446,40.321608730000065,34.344010149999995,25.3216155,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-18000-0607_2310.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2122,motivate-set,breakwater,26000,6863.2051922116825,6651.422865701447,188.04363006000005,113.441655,44.951217,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-26000-0607_2122.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_1419,motivate-set,breakwater,30000,7855.9366072321545,6838.096558980463,916.3734550400013,370.35280259999894,50.689119,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0607_1419.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_2111,motivate-set,dagor,12000,4794.117330291152,4794.117330291152,38.53227278,31.5708007,24.2804155,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-12000-0607_2111.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0238,motivate-get,charon,10000,5540.843369743228,5540.843369743228,15.296613559999935,8.554766799999994,5.107206,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-10000-0608_0238.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0836,motivate-get,breakwater,30000,7131.813503981595,2097.6682343171674,393.2420379,190.47315475,49.833786,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-30000-0608_0836.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0138,S_161142529,charon,1000,998.403854617285,998.403854617285,73.48160419999999,71.932537,69.251431,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-1000-0608_0138.json,0.01,true,0.02,0.001,1000us,98,0.001,10ms,1089us,charon,false,20,2ms,0.02,true,true,false,10ms,7297us,400,0.05,true,12500us,25582us,12500us,1000us,400,true,10ms,linear
0607_2259,motivate-set,breakwater,24000,8941.911810599282,8808.59816459428,142.67167085000008,86.68480499999998,38.1015555,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-24000-0607_2259.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0734,motivate-get,charon,20000,7615.574593868502,7592.719095207946,27.04007296000009,16.158269199999996,6.2419735,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-20000-0608_0734.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0127,motivate-get,charon,30000,6883.612158333985,6773.754815940036,38.85883714,24.2395779,7.76349,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-30000-0608_0127.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0607_2158,S_102000854,charon,1000,997.6425668841731,997.6425668841731,45.506092509999995,43.80133465,41.6767425,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-1000-0607_2158.json,0.01,true,0.02,0.001,1000us,113,0.001,10ms,28538us,charon,false,20,2ms,0.02,true,true,false,10ms,9869us,400,0.05,true,12500us,28374us,12500us,1000us,400,true,10ms,linear
0608_0652,motivate-set,charon,18000,4770.057913866522,4770.057913866522,40.07530452,33.38998255,24.742010999999998,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-18000-0608_0652.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0009,motivate-set,charon,26000,4799.290303765028,4799.290303765028,43.09353328,36.0357542,25.452795,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-26000-0608_0009.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0728,motivate-set,charon,10000,3736.7775893443227,3736.7775893443227,32.712185600000005,28.207562300000003,24.138744,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-10000-0608_0728.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0005,motivate-set,charon,20000,4963.299482064578,4963.299482064578,41.07543639999994,33.57498535,24.8732975,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-20000-0608_0005.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0607_2131,motivate-set,dagor,18000,7181.725262951972,7181.725262951972,47.375819419999985,38.377855899999965,25.523776,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-18000-0607_2131.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2252,motivate-get,breakwater,12000,7096.958916511504,7096.551197618187,18.31647875,11.990983250000001,5.296691,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-12000-0607_2252.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_2047,motivate-set,dagor,16000,29.267433100796126,29.267433100796126,41.7059709,37.054637749999976,26.1207235,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-16000-0607_2047.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2031,motivate-get,dagor,14000,4335.344219784819,4330.639115759572,16.486619319999896,10.249200799999986,5.181343,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-14000-0607_2031.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_1436,motivate-set,breakwater,12000,4454.698164962045,4454.698164962045,44.28303655999995,35.300526999999995,24.551898,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-12000-0607_1436.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_1439,motivate-set,charon,20000,4680.719683665492,4680.719683665492,47.28099068,36.40475494999998,25.086164,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-20000-0607_1439.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0738,motivate-get,charon,26000,7016.161157975495,6958.567100701882,33.462221260000035,20.806808199999992,6.964553,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-26000-0608_0738.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0300,S_102000854,breakwater,1000,968.1339391628647,968.1339391628647,45.53067272,43.971185199999994,41.765971,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-1000-0608_0300.json,0.01,true,0.02,26.040867251256383,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.0,false,true,false,1000us,100us,1,0.05,true,1420us,10ms,12500us,2654us,400,true,10ms,step
0608_0713,motivate-set,breakwater,30000,8628.666181350754,7142.0990418587935,840.3527282000001,480.780202,59.561282,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0608_0713.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0023,motivate-set,breakwater,26000,8631.546543627292,7644.22035808505,614.8995337000025,248.250393,43.977602,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-26000-0608_0023.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_2124,motivate-set,breakwater,30000,4332.635781979122,4152.401607842508,770.4876491100007,112.67974574999995,41.4801995,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0607_2124.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0338,motivate-get,breakwater,18000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-18000-0608_0338.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_1804,motivate-set,breakwaterd,30000,9208.559121913408,8199.35271943487,199.68236126,151.55306190000002,70.564791,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-30000-0607_1804.json,0.01,true,1.0586457982971709,25.207288874023742,7468us,0,8.065554750541684,10ms,10ms,breakwaterd,false,20,2ms,4.801880451158127,false,true,false,4665us,100us,949,0.05,true,22585us,10ms,58031us,12881us,3726,true,55235us,step
0607_1413,motivate-set,breakwater,20000,7377.925316095495,7377.319657976785,67.43644695,50.42017905,28.4567975,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-20000-0607_1413.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_2335,motivate-get,charon,16000,6788.238425379909,6787.829267359603,19.234659740000012,11.711892099999996,5.530979,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-16000-0607_2335.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0514,S_149998854,dagor,1000,1007.4060703830512,1007.4060703830512,117.65038552000001,115.371833,113.070925,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-dagor-parallel-capacity-1000-0608_0514.json,2.0144790634632894,true,0.02,0.001,1000us,0,0.001,3806us,10ms,dagor,false,9,6193us,0.02,false,true,false,10ms,100us,400,1.189880849637384,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0357,S_102000854,charon,1000,998.49464581714,998.49464581714,45.877355200000004,44.158273,41.742524,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-1000-0608_0357.json,0.01,true,0.02,0.001,1000us,113,0.001,10ms,28538us,charon,false,20,2ms,0.02,true,true,false,10ms,9869us,400,0.05,true,12500us,28374us,12500us,1000us,400,true,10ms,linear
0607_2151,motivate-set,breakwaterd,28000,7635.854318386922,5735.97088161935,581.0405045500019,263.4720825,82.4084905,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-28000-0607_2151.json,0.01,true,7.16324267765976,8.52203709658313,16898us,0,9.892631925098605,10ms,10ms,breakwaterd,false,20,2ms,9.873027806416664,false,true,false,4947us,100us,270,0.05,true,23536us,10ms,11335us,18100us,1415,true,45230us,step
0608_0455,motivate-set,charon,30000,4907.6495269356765,4907.6495269356765,47.38650395999996,37.83103499999999,26.183757,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0608_0455.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
