timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,BREAKWATERD_SLO,DAGOR_QUEUING_THRESHOLD,BREAKWATER_A,DAGOR_ALPHA,PRICE_UPDATE_RATE,BREAKWATER_SLO,INTERCEPT,BREAKWATER_LOAD_SHEDDING,BREAKWATERD_A,BREAKWATERD_RTT,BREAKWATERD_INITIAL_CREDIT,BREAKWATERD_LOAD_SHEDDING,LATENCY_THRESHOLD,PRICE_STEP,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,BREAKWATERD_B,DAGOR_UMAX,BREAKWATER_INITIAL_CREDIT,BREAKWATER_CLIENT_EXPIRATION,RATE_LIMITING,LOAD_SHEDDING,DAGOR_BETA,CHARON_TRACK_PRICE,BREAKWATER_RTT,LAZY_UPDATE,BREAKWATER_B,PRICE_STRATEGY,BREAKWATERD_CLIENT_EXPIRATION,TOKEN_UPDATE_RATE
0530_2113,S_102000854,breakwater,16000,575.1384973061304,20.18563685430687,1008.8941310000001,977.80178965,545.8630505000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-16000-0530_2113.json,12500us,2ms,17.527783045920767,0.05,10ms,17575us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,79,425us,true,true,0.01,false,3396us,false,1.7892133270076946,step,10ms,10ms
0530_1547,S_149998854,breakwaterd,5000,3593.2423860932504,3593.2423860932504,223.9625031000001,201.29337025,148.352255,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-5000-0530_1547.json,55252us,2ms,0.0,0.05,10ms,32900us,breakwaterd,true,0.0,11406us,1526,true,100us,0,10ms,0.0,20,1,5000us,true,true,0.01,false,10569us,false,10.0,step,83925us,10ms
0530_0901,S_102000854,breakwaterd,12000,6380.2244403365385,2126.6048308057825,502.99900645,431.22836774999996,252.04962849999998,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-12000-0530_0901.json,34422us,2ms,4.178290417522756,0.05,10ms,23910us,breakwaterd,true,7.508121031361555,15267us,3118,true,100us,0,10ms,7.259979853504515,20,66,1988us,true,true,0.01,false,18550us,false,8.073912887095238,step,89497us,10ms
0531_0050,S_149998854,charon,12000,3612.2885797065983,3610.949474210528,521.0457985200001,341.2196923000002,151.95009349999998,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-12000-0531_0050.json,12500us,2ms,0.001,0.05,7531us,12500us,charon,true,0.001,1000us,400,true,8890us,32,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,28299us
0531_0134,S_149998854,charon,12000,3922.195709541884,3922.195709541884,459.9298488,423.820869,165.765633,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-12000-0531_0134.json,12500us,2ms,0.001,0.05,829us,12500us,charon,true,0.001,1000us,400,true,41221us,210,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,60261us
0530_1853,S_161142529,charon,16000,5179.718670605768,5144.625307337075,344.0823761,172.216229,99.72877,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-16000-0530_1853.json,12500us,2ms,0.001,0.05,3852us,12500us,charon,true,0.001,1000us,400,true,5177us,132,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,13212us
0530_0634,S_149998854,breakwater,9000,4507.534653000191,1439.661303433915,992.1682284200001,962.0276569,734.839471,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-9000-0530_0634.json,12500us,2ms,2.8077387719046754,0.05,10ms,13877us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,1936,4003us,true,true,0.01,false,6268us,false,0.3962029781697576,step,10ms,10ms
0530_1955,S_102000854,charon,16000,828.9891978184279,47.989274907582356,1002.38316542,965.0174013,667.972584,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-16000-0530_1955.json,12500us,2ms,0.001,0.05,20191us,12500us,charon,true,0.001,1000us,400,true,10000us,10,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,1000us
0530_0824,S_161142529,breakwater,12000,1473.6477469640586,93.75806452272543,998.6037772799999,971.6360346,771.760451,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-12000-0530_0824.json,12500us,2ms,9.66808227454984,0.05,10ms,14270us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,1562,4055us,true,true,0.01,false,17520us,false,1.5207634843425957,step,10ms,10ms
0531_0254,S_102000854,breakwater,16000,8022.047857321268,414.9985726456072,960.7598205400001,848.9858710000001,424.112975,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-16000-0531_0254.json,12500us,2ms,19.999999999999332,0.05,10ms,6212us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,24,2097us,true,true,0.01,false,13066us,false,4.999999999999833,step,10ms,10ms
0529_0455,S_149998854,charon,10000,3329.4640798336477,3329.4640798336477,466.79206795999994,203.84826959999964,133.28026,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-10000-0529_0455.json,12500us,2ms,0.001,0.05,35675us,12500us,charon,true,0.001,1000us,400,true,5435us,81,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,17447us
0530_2347,S_161142529,breakwaterd,16000,1603.3335611072964,1029.423921292623,529.0339627999999,490.862674,325.680846,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-16000-0530_2347.json,19623us,2ms,3.070032864834775,0.05,10ms,31435us,breakwaterd,true,6.637946452197888,18164us,2933,true,100us,0,10ms,5.148891120583086,20,166,3472us,true,true,0.01,false,999us,false,4.140559878195683,step,95013us,10ms
0529_0809,S_161142529,charon,8000,7318.917684958088,7300.9386201920515,296.56649716,249.75592419999992,154.426378,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-8000-0529_0809.json,12500us,2ms,0.001,0.05,5420us,12500us,charon,true,0.001,1000us,400,true,10996us,13,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,29174us
0530_0448,S_149998854,charon,9000,4919.535858456511,4607.773848649479,776.2101537799998,636.4037704499999,204.3164945,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-9000-0530_0448.json,12500us,2ms,0.001,0.05,32542us,12500us,charon,true,0.001,1000us,400,true,39251us,47,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,22881us
0530_1707,S_149998854,breakwater,5000,4435.4884431069395,4435.4884431069395,182.40133300999997,164.2339451,137.19840449999998,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-5000-0530_1707.json,12500us,2ms,18.407418592635384,0.05,10ms,5625us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,753,428us,true,true,0.01,false,18225us,false,1.3250761120091168,step,10ms,10ms
0530_1550,S_161142529,breakwaterd,6000,4913.485910668322,4913.485910668322,137.940523,116.483958,86.993018,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-6000-0530_1550.json,32086us,2ms,26.29167456888115,0.05,10ms,45125us,breakwaterd,true,0.983468338330501,14145us,2666,true,100us,0,10ms,4.211076250050522,20,16,426us,true,true,0.01,false,3396us,false,8.946066635038473,step,96210us,10ms
0529_0657,S_161142529,breakwater,7000,4574.672207145434,4574.672207145434,124.04998845999997,100.2491922,75.789709,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-7000-0529_0657.json,12500us,2ms,3.4616607016467493,0.05,10ms,207us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,59,3835us,true,true,0.01,false,138us,false,1.1997912825409127,step,10ms,10ms
0530_0404,S_102000854,charon,12000,6696.835386988425,5698.654016734846,654.9376387999997,484.4884585999999,75.436016,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-12000-0530_0404.json,12500us,2ms,0.001,0.05,21064us,12500us,charon,true,0.001,1000us,400,true,9583us,84,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,10149us
0530_0502,S_161142529,charon,12000,6365.460750431102,4655.381580290025,989.02478556,933.1844699999998,133.989124,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-12000-0530_0502.json,12500us,2ms,0.001,0.05,30000us,12500us,charon,true,0.001,1000us,400,true,15423us,10,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,16914us
0529_0317,S_102000854,charon,10000,5005.603579456842,4918.531704711896,229.0636453399992,162.44060359999995,49.073825,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-10000-0529_0317.json,12500us,2ms,0.001,0.05,25610us,12500us,charon,true,0.001,1000us,400,true,2554us,78,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,24206us
0531_0348,S_161142529,charon,12000,4635.284073668348,4635.284073668348,254.1513393200002,106.21509094999992,74.259882,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-12000-0531_0348.json,12500us,2ms,0.001,0.05,20616us,12500us,charon,true,0.001,1000us,400,true,1701us,98,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,23573us
0529_0553,S_161142529,breakwaterd,10000,5510.655782644891,5500.780792815615,294.08957778,255.0436025,157.101064,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-10000-0529_0553.json,58681us,2ms,3.5379276179596952,0.05,10ms,36048us,breakwaterd,true,1.4267719517566613,5327us,1454,true,100us,0,10ms,8.499979007419673,20,133,586us,true,true,0.01,false,11680us,false,2.9272667549508338,step,82897us,10ms
0529_0841,S_161142529,breakwater,7000,5085.4787853121925,5085.4787853121925,129.42506946,105.59944209999998,79.003208,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-7000-0529_0841.json,12500us,2ms,3.4616607016467493,0.05,10ms,207us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,59,3835us,true,true,0.01,false,138us,false,1.1997912825409127,step,10ms,10ms
0530_2019,S_149998854,charon,12000,4828.294473979225,4390.661955541776,942.3162660999999,792.9178326999995,186.884828,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-12000-0530_2019.json,12500us,2ms,0.001,0.05,21097us,12500us,charon,true,0.001,1000us,400,true,7923us,66,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,4434us
0531_0813,S_102000854,breakwater,8000,5691.279048100069,5691.279048100069,106.15301847000002,89.62366859999999,58.859684,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-8000-0531_0813.json,12500us,2ms,10.802029548257766,0.05,10ms,879us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,370,1406us,true,true,0.01,false,2955us,false,4.538879324926528,step,10ms,10ms
0529_0154,S_161142529,charon,10000,7582.41463424701,7299.891448359549,418.24840951999954,334.03655939999976,170.629842,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-10000-0529_0154.json,12500us,2ms,0.001,0.05,13125us,12500us,charon,true,0.001,1000us,400,true,24567us,85,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,29485us
0530_0822,S_149998854,breakwater,9000,1940.8283877621268,815.8431326895376,974.6488877500001,914.3395978000002,615.9900110000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-9000-0530_0822.json,12500us,2ms,10.49268855831486,0.05,10ms,19977us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,790,4865us,true,true,0.01,false,19982us,false,0.7530991529801974,step,10ms,10ms
0530_1449,S_102000854,charon,6000,5687.022321069258,5687.022321069258,100.35124680000004,77.01911119999993,54.453769,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-6000-0530_1449.json,12500us,2ms,0.001,0.05,10089us,12500us,charon,true,0.001,1000us,400,true,8027us,145,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,21077us
0530_1011,S_102000854,breakwaterd,12000,6309.134100785116,796.269747168283,838.27413725,736.7239145,374.741309,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-12000-0530_1011.json,45420us,2ms,13.781310667250915,0.05,10ms,45998us,breakwaterd,true,7.768403118542274,4872us,768,true,100us,0,10ms,0.7071973972878842,20,287,1664us,true,true,0.01,false,7692us,false,8.778076507679927,step,61042us,10ms
0530_0632,S_161142529,breakwater,12000,894.3232207474708,52.156781214617595,995.23431397,905.6191633,753.6199455000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-12000-0530_0632.json,12500us,2ms,9.831463185606765,0.05,10ms,14025us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,294,2870us,true,true,0.01,false,11786us,false,0.10672509023416077,step,10ms,10ms
0529_0543,S_149998854,breakwater,10000,2334.3075552513797,2334.3075552513797,219.38947909000015,179.62939345,123.45653150000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-10000-0529_0543.json,12500us,2ms,0.0,0.05,10ms,4441us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,1626,4015us,true,true,0.01,false,20000us,false,2.0,step,10ms,10ms
0530_1051,S_161142529,breakwaterd,12000,468.43376723187015,468.43376723187015,181.97882754,155.94231154999983,115.2829095,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-12000-0530_1051.json,29852us,2ms,23.828046431336407,0.05,10ms,49928us,breakwaterd,true,8.630176658590011,5788us,4181,true,100us,0,10ms,5.742407408367485,20,166,1892us,true,true,0.01,false,18156us,false,9.91776144365003,step,58732us,10ms
0530_1540,S_102000854,breakwater,13000,6559.771185310554,6352.799094463687,263.12802359000005,195.90953764999998,106.40723249999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-13000-0530_1540.json,12500us,2ms,8.34044009405148,0.05,10ms,1937us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,605,0us,true,true,0.01,false,2935us,false,1.4406489868843162,step,10ms,10ms
0528_2303,S_161142529,breakwaterd,10000,5771.139095177319,5126.712253558316,531.7781639700003,420.4339563,232.495542,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-10000-0528_2303.json,57965us,2ms,12.51066014107722,0.05,10ms,13693us,breakwaterd,true,1.862602113776709,8964us,2694,true,100us,0,10ms,3.4556072704304777,20,121,1us,true,true,0.01,false,2935us,false,7.203244934421581,step,45709us,10ms
0530_1037,S_149998854,breakwaterd,9000,2176.6045379578245,2176.6045379578245,482.86687069999994,408.24793275,261.4280125,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-9000-0530_1037.json,31409us,2ms,4.193612950753072,0.05,10ms,19019us,breakwaterd,true,2.0127144757281568,9849us,2936,true,100us,0,10ms,1.0302237696336403,20,385,2564us,true,true,0.01,false,6730us,false,3.3529879796635544,step,50434us,10ms
0529_1723,S_161142529,dagor,10000,751.7639743569276,751.7639743569276,78.90483355,73.99051875,68.77020949999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-10000-0529_1723.json,12500us,49506us,0.001,1.500279382537751,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,4204us,0.02,15,400,10ms,true,true,0.5575026435672463,false,1000us,false,0.02,step,10ms,10ms
0530_1243,S_102000854,breakwaterd,13000,93.5158785061308,93.41378693570927,135.12133535000012,105.36433425,86.89242999999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-13000-0530_1243.json,11335us,2ms,8.52203709658313,0.05,10ms,28396us,breakwaterd,true,9.892631925098605,16898us,1415,true,100us,0,10ms,7.16324267765976,20,108,4947us,true,true,0.01,false,18100us,false,9.873027806416664,step,45230us,10ms
0530_1153,S_149998854,breakwaterd,9000,3933.175149926832,3874.83964086872,607.241994,466.173347,274.491288,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-9000-0530_1153.json,55575us,2ms,1.6618098299150712,0.05,10ms,39086us,breakwaterd,true,0.3478180992238449,7667us,5000,true,100us,0,10ms,4.61914811716831,20,400,1us,true,true,0.01,false,12101us,false,8.5447254901959,step,83569us,10ms
0529_1647,S_161142529,dagor,10000,205.06919544245014,46.027554888886606,996.79781145,975.2282865,866.0606909999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-10000-0529_1647.json,12500us,69102us,0.001,1.6999355264582188,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,2537us,0.02,16,400,10ms,true,true,2.403843974243084,false,1000us,false,0.02,step,10ms,10ms
0529_0421,S_102000854,charon,10000,2455.88838736151,2455.88838736151,76.73312991,51.18636085,41.571080499999994,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-10000-0529_0421.json,12500us,2ms,0.001,0.05,6130us,12500us,charon,true,0.001,1000us,400,true,345us,149,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,23441us
0530_1202,S_161142529,breakwater,13000,6704.224790683678,6698.163383284467,309.73027856000004,264.17014,162.531246,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-13000-0530_1202.json,12500us,2ms,8.34044009405148,0.05,10ms,1937us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,605,0us,true,true,0.01,false,2935us,false,1.4406489868843162,step,10ms,10ms
0531_0654,S_149998854,dagor,12000,136.0030487779729,44.543834019775815,968.7988726399999,838.5525831,739.168608,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-dagor-parallel-capacity-12000-0531_0654.json,12500us,69102us,0.001,1.6999355264582188,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,2537us,0.02,16,400,10ms,true,true,2.403843974243084,false,1000us,false,0.02,step,10ms,10ms
0530_1538,S_149998854,breakwaterd,2000,1837.1658433449602,1837.1658433449602,121.22562254,118.0569646,113.45178,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-2000-0530_1538.json,55252us,2ms,0.0,0.05,10ms,32900us,breakwaterd,true,0.0,11406us,1526,true,100us,0,10ms,0.0,20,1,5000us,true,true,0.01,false,10569us,false,10.0,step,83925us,10ms
0530_0332,S_102000854,charon,12000,6030.928026711582,5058.5142136637405,665.6529435299996,489.52282534999966,61.881044,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-12000-0530_0332.json,12500us,2ms,0.001,0.05,6401us,12500us,charon,true,0.001,1000us,400,true,1552us,22,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,11021us
0529_0120,S_161142529,breakwaterd,10000,5934.442692347316,1133.1396848349548,931.4168713000001,817.9801465,513.0181405,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-10000-0529_0120.json,73438us,2ms,29.650981635162196,0.05,10ms,23238us,breakwaterd,true,10.0,20000us,1,true,100us,0,10ms,0.0,20,400,5000us,true,true,0.01,false,0us,false,0.0,step,80085us,10ms
0530_2256,S_102000854,breakwater,16000,7654.051640513232,1489.914709984459,930.7602720799987,761.0742445499999,353.00700300000005,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-16000-0530_2256.json,12500us,2ms,12.464503107531842,0.05,10ms,5974us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,1023,255us,true,true,0.01,false,18606us,false,0.07200090840673723,step,10ms,10ms
0529_0328,S_149998854,charon,10000,3448.8682931692288,3448.8682931692288,465.18951644000003,334.5052725999997,122.319548,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-10000-0529_0328.json,12500us,2ms,0.001,0.05,28665us,12500us,charon,true,0.001,1000us,400,true,408us,32,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,23177us
0531_0240,S_161142529,dagor,16000,457.1013410147916,155.64162518099351,1000.2636171400001,980.3563644999999,713.915072,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-16000-0531_0240.json,12500us,100000us,0.001,0.5188513541388434,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,20000us,0.02,19,400,10ms,true,true,3.0,false,1000us,false,0.02,step,10ms,10ms
0530_1205,S_102000854,breakwater,12000,6142.287838806568,5948.761167223797,251.66906371,192.47272719999995,91.435579,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-12000-0530_1205.json,12500us,2ms,8.34044009405148,0.05,10ms,1937us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,605,0us,true,true,0.01,false,2935us,false,1.4406489868843162,step,10ms,10ms
0530_0049,S_102000854,charon,10000,4597.066681843549,4597.066681843549,127.73829289999998,72.08498075,49.556959500000005,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-10000-0530_0049.json,12500us,2ms,0.001,0.05,1794us,12500us,charon,true,0.001,1000us,400,true,2124us,132,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,20443us
0530_1115,S_102000854,charon,6000,5943.70074182194,5943.70074182194,91.03779971999995,77.8028696,56.481073,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-6000-0530_1115.json,12500us,2ms,0.001,0.05,10089us,12500us,charon,true,0.001,1000us,400,true,8027us,145,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,21077us
0530_1209,S_102000854,breakwater,14000,6588.983632176715,6238.627768087761,286.56243784999975,217.22302,118.4589465,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-14000-0530_1209.json,12500us,2ms,8.34044009405148,0.05,10ms,1937us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,605,0us,true,true,0.01,false,2935us,false,1.4406489868843162,step,10ms,10ms
0531_0512,S_161142529,dagor,3000,2512.091269166322,2512.091269166322,85.3705862,79.683045,68.569286,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-3000-0531_0512.json,12500us,1000us,0.001,0.28728230544397093,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,11785us,0.02,20,400,10ms,true,true,3.0,false,1000us,false,0.02,step,10ms,10ms
0531_0719,S_102000854,dagor,16000,782.4558307207215,29.10845996024091,947.4248175999998,858.39199,717.737794,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-dagor-parallel-capacity-16000-0531_0719.json,12500us,46579us,0.001,0.5168063860478946,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,4165us,0.02,6,400,10ms,true,true,1.8146536134027067,false,1000us,false,0.02,step,10ms,10ms
0529_1804,S_149998854,dagor,10000,2080.0041231363257,2080.0041231363257,219.9976906,190.671121,139.520509,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-dagor-parallel-capacity-10000-0529_1804.json,12500us,49506us,0.001,1.500279382537751,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,4204us,0.02,15,400,10ms,true,true,0.5575026435672463,false,1000us,false,0.02,step,10ms,10ms
0530_1113,S_102000854,charon,5000,4991.674351906748,4991.674351906748,69.74944725000002,60.19793740000001,47.8207255,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-5000-0530_1113.json,12500us,2ms,0.001,0.05,10089us,12500us,charon,true,0.001,1000us,400,true,8027us,145,10ms,0.02,20,400,10ms,true,true,0.01,false,1000us,true,0.02,proportional,10ms,21077us
0529_0529,S_161142529,breakwaterd,10000,6077.0905746020235,3972.7622932523805,809.0249413000001,598.0229614,302.554865,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-10000-0529_0529.json,73762us,2ms,28.427748700731264,0.05,10ms,44805us,breakwaterd,true,6.272698771475341,18274us,2537,true,100us,0,10ms,1.4280215580183964,20,9,1690us,true,true,0.01,false,4519us,false,7.551461892686534,step,66546us,10ms
0530_1006,S_149998854,breakwaterd,9000,68.82070340092223,68.82070340092223,291.1176598,259.072798,214.523528,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-9000-0530_1006.json,18698us,2ms,20.72690752550772,0.05,10ms,37872us,breakwaterd,true,0.6600017272206249,14518us,4615,true,100us,0,10ms,7.554630526024663,20,55,862us,true,true,0.01,false,18651us,false,9.973228504514806,step,77848us,10ms
0529_1712,S_161142529,dagor,10000,2118.874802862042,2118.874802862042,79.596621,74.803568,69.17301,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-10000-0529_1712.json,12500us,14230us,0.001,1.0645982191586254,10ms,12500us,dagor,true,0.001,1000us,400,true,100us,0,8307us,0.02,5,400,10ms,true,true,0.09209173574593377,false,1000us,false,0.02,step,10ms,10ms
0530_0648,S_161142529,breakwater,12000,7445.05175332046,7020.229910983278,431.52704660000006,362.749874,181.751025,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-12000-0530_0648.json,12500us,2ms,20.0,0.05,10ms,20000us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,1,0us,true,true,0.01,false,0us,false,2.0,step,10ms,10ms
0531_0120,S_102000854,breakwater,16000,8536.12829957639,538.9782534214461,943.9602637500001,890.6835050000001,494.14246049999997,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-16000-0531_0120.json,12500us,2ms,13.730018553631673,0.05,10ms,7506us,breakwater,true,0.001,1000us,400,true,100us,0,10ms,0.02,20,1500,91us,true,true,0.01,false,19777us,false,4.1731283594868644,step,10ms,10ms
0528_2332,S_161142529,breakwaterd,10000,6382.31822387133,4860.5129413265995,527.4290535200001,452.41148375,288.2621815,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-10000-0528_2332.json,34422us,2ms,4.178290417522756,0.05,10ms,23910us,breakwaterd,true,7.508121031361555,15267us,3118,true,100us,0,10ms,7.259979853504515,20,66,1988us,true,true,0.01,false,18550us,false,8.073912887095238,step,89497us,10ms
